customer_ID,shopping_pt,state,homeowner,car_age,car_value,age_oldest,married_couple
10023194,9,CT,0,10,f,42,0
10023197,10,NY,1,7,e,32,1
10023200,7,KS,1,1,h,72,0
10023205,8,CT,0,11,e,30,0
10023206,4,OH,1,2,f,42,0
10023207,8,NM,1,12,e,41,0
10023208,9,FL,1,19,d,23,0
10023209,7,ME,0,8,f,68,0
10023210,6,AR,1,8,d,27,0
10023211,6,FL,1,8,e,60,0
10023213,4,MO,1,7,f,62,0
10023214,7,NH,0,3,d,43,0
10023215,10,GA,1,7,e,29,0
10023217,8,FL,1,8,i,51,1
10023219,8,NY,1,3,e,75,0
10023224,6,NM,1,6,g,75,0
10023226,3,NY,1,4,h,57,0
10023227,3,NY,1,1,e,75,0
10023228,3,PA,0,12,f,45,0
10023229,4,ME,1,10,f,51,0
10023230,4,WV,0,1,e,21,0
10023231,7,OK,1,9,e,73,0
10023233,9,WA,0,17,f,24,0
10023234,7,CT,1,1,d,35,0
10023235,9,PA,1,7,e,38,1
10023236,7,WA,1,7,e,67,0
10023238,7,WA,0,6,e,32,0
10023239,9,WI,0,2,f,25,0
10023240,9,FL,0,12,e,21,0
10023241,7,WA,1,4,d,75,0
10023243,4,FL,1,9,h,48,0
10023244,7,NY,0,3,d,52,1
10023245,9,NY,0,2,g,41,0
10023247,7,WA,1,16,f,59,1
10023248,8,OR,0,18,e,51,1
10023250,5,CT,0,9,c,29,0
10023251,5,AL,0,4,e,64,0
10023257,4,OH,1,7,e,35,0
10023260,8,OH,1,15,c,29,0
10023264,6,SD,1,2,f,42,0
10023267,5,KY,0,6,f,45,0
10023269,4,OH,1,5,e,41,0
10023270,10,NY,0,9,f,58,1
10023271,8,FL,0,3,h,59,0
10023272,6,PA,1,8,h,36,0
10023275,5,OK,0,10,g,64,0
10023277,8,OK,1,17,e,23,0
10023279,6,PA,0,9,e,20,0
10023280,7,WV,1,6,e,40,0
10023286,7,TN,0,4,d,27,0
10023288,8,FL,1,1,g,75,0
10023289,7,NY,1,2,g,75,0
10023290,4,FL,1,1,f,75,1
10023292,9,KY,1,8,e,53,1
10023293,8,MD,0,10,e,23,0
10023294,3,MS,0,7,e,24,0
10023295,10,MO,1,3,e,75,1
10023296,7,OH,0,20,e,64,0
10023299,6,ID,0,15,e,35,0
10023301,4,OH,1,7,g,62,0
10023302,8,CT,1,5,f,34,0
10023303,7,CT,1,9,e,42,0
10023305,8,PA,0,5,g,26,0
10023306,8,PA,1,10,e,47,0
10023307,8,GA,1,2,e,42,0
10023309,8,OH,1,1,d,65,1
10023311,8,OR,1,19,c,75,0
10023313,3,FL,0,1,f,25,1
10023314,8,FL,0,1,e,28,0
10023315,7,OK,1,30,b,53,0
10023317,7,FL,1,6,e,75,0
10023318,6,NV,0,7,e,75,1
10023319,3,MT,0,6,f,60,0
10023320,8,OK,1,2,f,48,1
10023321,5,KY,0,1,e,58,0
10023322,7,ME,1,4,d,55,0
10023324,5,FL,0,1,d,47,0
10023326,7,FL,1,10,e,60,1
10023327,9,MD,0,3,g,32,0
10023329,6,DE,1,7,e,54,0
10023333,5,ID,0,14,g,74,0
10023335,3,CT,0,27,d,20,0
10023336,10,CO,0,10,g,23,0
10023337,5,PA,1,9,e,29,0
10023338,8,NM,1,6,e,49,0
10023339,6,MD,0,3,h,25,1
10023340,5,ID,1,13,g,56,1
10023342,8,OK,1,14,e,54,0
10023343,10,PA,1,3,h,54,1
10023344,9,PA,1,1,g,38,1
10023345,12,MS,1,7,f,61,0
10023346,5,RI,0,10,f,25,0
10023349,5,NY,0,9,e,75,0
10023350,8,WI,1,3,f,30,1
10023353,5,NY,1,9,f,50,0
10023354,10,OH,1,4,e,58,0
10023355,7,IN,0,8,d,41,0
10023356,6,ME,0,9,d,25,0
10023357,8,FL,1,6,e,66,1
10023359,7,OH,0,8,e,65,0
10023360,4,CO,0,7,f,35,1
10023361,7,IN,0,15,f,33,0
10023363,10,IN,0,12,d,63,0
10023365,7,NV,1,15,c,26,0
10023366,11,ME,0,11,d,75,0
10023367,9,OK,0,14,e,24,0
10023368,5,WA,1,3,h,69,0
10023369,3,AL,1,15,f,75,0
10023370,6,NY,0,7,e,27,0
10023371,5,CO,0,1,d,23,0
10023372,6,KY,1,15,e,41,1
10023374,6,AR,0,5,e,38,1
10023375,8,PA,0,3,g,68,0
10023376,4,MS,1,4,e,29,1
10023377,5,FL,1,5,g,41,1
10023378,8,MD,0,18,d,48,0
10023379,8,OH,0,12,e,25,1
10023381,8,MD,1,3,e,51,1
10023383,7,WV,1,3,g,46,0
10023385,9,FL,1,8,f,56,0
10023388,8,FL,1,11,d,74,1
10023389,5,OH,1,0,g,64,1
10023390,6,NH,1,8,g,48,1
10023391,6,CT,0,8,g,39,0
10023392,8,FL,0,3,f,36,0
10023393,6,IN,0,5,f,46,0
10023394,6,GA,1,17,e,37,0
10023396,5,NY,0,5,f,65,0
10023397,4,WA,0,20,d,68,0
10023399,6,GA,1,6,f,45,0
10023400,6,IN,0,4,g,22,0
10023402,6,NY,1,1,e,75,0
10023404,8,IN,0,2,h,30,0
10023405,7,FL,0,0,f,24,0
10023406,9,TN,0,12,h,59,1
10023407,4,OR,1,7,f,66,0
10023408,3,OH,0,6,d,27,0
10023409,6,OR,0,7,e,25,0
10023410,3,FL,0,10,f,20,0
10023413,4,WI,0,8,e,24,0
10023415,9,WI,1,2,d,61,0
10023417,9,NY,0,1,f,39,0
10023419,6,GA,1,10,e,59,1
10023421,5,NV,0,17,d,43,0
10023424,8,NE,1,11,g,41,0
10023428,8,PA,1,9,f,41,0
10023431,6,MS,1,5,e,75,0
10023434,8,OH,0,11,e,20,0
10023435,6,OR,1,12,d,75,0
10023436,12,OK,0,8,d,72,0
10023437,4,NY,0,4,f,60,0
10023439,4,NY,0,1,g,25,0
10023440,7,IN,1,7,d,49,0
10023443,5,NY,1,1,h,75,1
10023444,7,NV,1,1,e,26,0
10023446,5,NY,1,10,e,56,0
10023448,4,OH,0,14,f,52,0
10023449,10,FL,0,2,d,56,0
10023451,6,IN,1,10,e,31,0
10023452,8,AL,0,1,e,20,0
10023453,8,WA,0,2,f,32,1
10023454,3,CO,0,14,e,75,0
10023456,8,PA,0,1,g,36,1
10023457,8,NY,0,1,e,25,0
10023458,4,MD,1,7,e,28,0
10023459,7,NY,0,19,c,22,0
10023460,5,OH,0,13,f,43,0
10023461,7,CO,1,2,f,42,0
10023462,6,KY,0,8,g,41,1
10023463,12,ME,0,2,e,24,0
10023465,5,WA,1,1,f,50,0
10023466,3,AL,1,12,g,24,1
10023467,9,WA,1,7,g,50,1
10023469,8,WI,1,7,c,32,0
10023470,7,NV,1,3,g,75,1
10023474,4,UT,1,7,f,22,0
10023475,5,CO,0,17,f,62,0
10023476,11,OH,1,6,e,19,0
10023477,10,WA,0,3,e,45,1
10023480,10,NH,0,3,g,20,0
10023481,6,NY,1,20,d,52,0
10023482,7,OK,1,6,e,25,1
10023483,7,NY,1,3,e,53,0
10023485,9,MD,0,10,e,26,1
10023486,7,UT,0,11,e,20,0
10023487,4,MD,1,6,g,42,0
10023488,6,FL,1,6,d,65,0
10023489,7,ID,0,14,e,26,0
10023491,5,MD,1,2,f,50,0
10023492,8,NY,0,4,e,59,0
10023494,8,CO,1,2,f,36,1
10023495,11,MD,0,15,h,25,0
10023497,12,NY,0,17,g,62,1
10023498,8,FL,0,2,e,23,0
10023499,8,UT,0,1,e,32,0
10023502,6,OH,0,18,c,24,0
10023504,9,NH,1,7,e,39,0
10023505,3,NY,1,6,g,65,0
10023507,3,PA,1,12,f,61,0
10023508,4,WI,0,8,g,32,0
10023510,7,PA,1,12,f,38,0
10023514,7,WA,0,1,f,22,0
10023515,7,FL,1,8,e,62,0
10023516,7,MD,1,3,d,35,1
10023517,10,FL,1,9,f,66,0
10023520,8,TN,0,3,g,51,0
10023521,7,OK,0,19,e,20,0
10023523,10,NY,0,6,c,49,0
10023524,6,PA,0,2,e,75,0
10023526,8,WA,1,10,f,25,1
10023527,8,OH,0,1,h,41,0
10023529,4,NY,1,14,f,58,0
10023530,4,NY,0,12,f,58,0
10023532,4,FL,1,13,e,63,0
10023533,7,MD,0,26,e,42,0
10023537,7,PA,0,1,f,24,0
10023538,7,PA,1,12,f,59,0
10023539,5,UT,0,9,f,53,0
10023542,8,PA,1,9,e,48,0
10023544,8,KY,1,13,e,22,1
10023545,8,MD,0,7,e,47,1
10023548,8,IN,0,12,f,40,0
10023549,5,OR,0,0,f,73,1
10023550,10,PA,0,1,h,24,0
10023555,9,KY,0,12,e,26,0
10023556,9,UT,1,14,h,45,1
10023557,5,CT,1,14,c,52,0
10023559,4,NY,1,14,e,75,1
10023561,8,CO,0,20,d,48,0
10023562,5,IA,1,0,f,44,0
10023563,4,NY,0,12,e,32,0
10023564,8,NY,0,13,f,35,0
10023565,7,AL,1,10,c,46,1
10023566,7,DC,0,14,e,24,0
10023567,6,CO,0,8,f,26,0
10023568,5,NY,1,3,e,67,0
10023571,7,MD,1,8,f,56,0
10023572,5,GA,1,10,d,28,0
10023573,9,NY,0,1,f,31,1
10023575,9,FL,1,2,f,75,0
10023577,6,MO,0,1,e,31,0
10023578,6,AL,1,12,e,60,1
10023579,8,PA,1,1,g,40,1
10023580,9,WA,1,1,f,62,0
10023581,6,CT,0,1,e,22,0
10023582,6,FL,1,1,b,64,0
10023584,8,FL,1,6,e,55,0
10023585,8,OH,1,4,d,67,0
10023587,11,FL,1,2,e,69,0
10023588,8,NM,1,22,c,49,0
10023589,7,PA,1,5,d,49,0
10023590,9,FL,1,10,f,41,0
10023592,4,WA,1,8,f,63,0
10023593,6,KS,1,16,e,44,0
10023594,6,NY,0,15,f,30,0
10023597,9,MT,0,15,g,25,0
10023601,5,MT,0,8,g,38,0
10023602,8,NY,0,4,e,22,0
10023605,4,NH,0,13,e,20,0
10023606,7,FL,1,3,d,69,0
10023607,9,FL,1,1,d,75,0
10023609,10,ME,0,7,g,28,1
10023610,8,NY,1,7,h,41,0
10023611,6,AR,0,1,g,43,0
10023612,4,TN,1,7,c,28,0
10023614,4,MO,1,11,e,57,0
10023615,6,NY,0,9,e,72,0
10023616,7,NY,1,5,e,48,0
10023617,3,PA,1,14,f,61,1
10023618,3,FL,1,15,e,75,1
10023620,7,FL,0,8,g,63,0
10023621,6,OH,0,12,d,26,0
10023622,8,CT,0,17,d,23,0
10023623,7,OH,1,2,e,75,1
10023625,10,NY,1,3,g,25,0
10023628,7,MD,0,7,e,25,0
10023630,8,ME,1,15,c,29,0
10023631,3,TN,1,2,g,64,0
10023632,8,PA,0,7,e,40,0
10023634,10,MT,1,6,d,27,1
10023635,9,WI,1,10,d,23,0
10023638,7,NY,1,4,g,56,0
10023640,4,KS,0,0,g,25,0
10023642,9,PA,0,6,d,47,0
10023643,8,PA,0,12,e,43,1
10023644,9,FL,1,1,e,26,0
10023645,8,TN,1,2,e,59,0
10023646,8,PA,0,11,f,27,0
10023649,3,FL,1,8,f,31,0
10023650,6,AR,0,11,f,50,0
10023656,8,IN,0,17,e,23,0
10023660,8,OH,0,22,d,20,0
10023661,10,OH,0,0,e,21,0
10023662,8,DC,1,6,f,66,0
10023663,3,PA,1,2,f,70,0
10023665,5,PA,1,20,c,48,0
10023670,9,WI,1,8,e,50,0
10023673,8,NY,0,4,f,32,0
10023674,4,PA,0,4,d,38,0
10023676,7,MD,0,1,g,25,0
10023677,7,NH,0,6,d,22,0
10023678,7,PA,0,6,h,60,1
10023679,7,CT,1,4,e,44,1
10023680,9,PA,1,6,f,32,1
10023681,7,NY,0,13,e,44,0
10023682,8,FL,1,2,g,71,0
10023683,8,WA,0,5,d,28,1
10023685,6,NY,0,29,d,27,0
10023686,8,DC,0,7,e,52,0
10023688,10,FL,0,5,f,64,0
10023689,3,OH,0,12,e,61,1
10023693,8,KY,0,15,f,23,0
10023695,8,NY,0,7,d,75,0
10023696,8,FL,1,4,d,61,1
10023697,7,OH,0,6,d,43,0
10023698,10,GA,0,1,d,20,0
10023699,10,FL,1,7,e,25,0
10023700,8,FL,1,7,f,60,0
10023702,7,KY,1,20,d,53,0
10023703,5,MD,1,1,e,23,0
10023704,8,OH,1,18,c,22,0
10023705,5,FL,0,4,h,30,0
10023707,6,MT,0,7,e,75,0
10023709,6,MD,1,26,c,48,0
10023710,8,UT,0,6,e,28,0
10023712,3,WA,0,21,d,53,0
10023713,10,NV,1,6,e,63,0
10023715,6,NY,0,8,e,26,0
10023716,9,NY,1,12,d,26,0
10023718,6,NY,1,8,f,72,1
10023720,10,OH,0,3,e,50,0
10023721,7,NY,1,10,d,27,0
10023722,8,NY,0,9,e,21,0
10023723,7,IN,1,8,f,62,1
10023725,5,PA,0,16,e,18,0
10023728,7,UT,1,2,e,75,0
10023729,6,GA,1,4,h,25,0
10023730,5,OH,0,23,c,75,0
10023732,8,WA,0,1,g,32,0
10023733,8,OR,1,7,e,33,0
10023734,9,FL,1,6,f,68,0
10023735,7,MD,1,9,f,41,0
10023736,10,FL,1,10,g,72,0
10023737,5,IN,0,5,e,23,0
10023738,7,NY,1,5,e,75,0
10023739,8,FL,1,3,f,66,1
10023740,7,WV,1,1,d,75,0
10023742,6,FL,1,1,e,74,0
10023745,5,IN,0,8,e,26,0
10023746,7,PA,1,7,c,39,1
10023747,9,FL,1,1,g,42,1
10023748,6,FL,1,1,e,27,0
10023749,3,MS,0,8,f,38,0
10023750,9,MD,1,10,d,51,0
10023754,7,MD,0,8,f,34,1
10023755,5,MD,1,2,f,67,0
10023757,8,MD,0,10,f,38,0
10023760,8,PA,0,6,f,28,0
10023761,7,IN,1,9,f,42,1
10023762,7,FL,1,2,f,75,1
10023764,5,AL,1,5,d,75,0
10023765,5,AL,0,4,e,25,0
10023766,9,NV,1,11,f,61,0
10023767,3,UT,1,8,g,40,0
10023768,9,NY,1,6,e,71,1
10023769,5,UT,0,9,e,33,0
10023770,6,NY,1,8,d,27,0
10023771,4,KS,1,8,f,57,0
10023772,8,NY,0,12,e,75,0
10023773,8,AL,0,2,g,28,0
10023775,3,PA,1,25,b,33,0
10023776,8,AR,0,8,d,42,0
10023777,8,FL,1,10,e,42,0
10023778,8,NV,1,13,g,75,0
10023782,6,CT,0,3,d,75,0
10023783,8,OH,1,5,d,30,0
10023784,8,OH,1,2,f,53,0
10023785,6,NY,0,9,d,56,0
10023786,6,MO,1,2,e,75,0
10023787,7,NY,1,14,d,71,0
10023789,4,KY,0,1,f,23,0
10023790,7,ME,0,16,g,50,0
10023792,7,FL,1,6,g,23,0
10023793,5,IN,1,6,f,32,1
10023795,4,DC,0,17,e,26,0
10023796,7,AL,1,3,e,32,1
10023798,7,NM,0,17,c,45,0
10023799,5,KY,0,13,e,67,0
10023801,7,MO,0,4,e,50,0
10023803,7,AL,1,4,f,59,1
10023804,11,CO,0,1,f,54,0
10023807,6,OH,0,8,d,25,0
10023809,8,PA,1,16,d,60,0
10023810,6,NY,0,1,f,33,1
10023812,8,OK,1,1,f,37,0
10023813,4,OH,1,6,f,61,0
10023814,6,NY,1,3,f,60,0
10023816,5,FL,1,2,e,43,1
10023817,10,NY,1,13,f,75,0
10023820,4,PA,1,7,d,65,1
10023821,10,NY,1,9,g,32,1
10023822,5,NY,1,19,e,71,1
10023823,7,CT,0,5,e,36,0
10023824,8,WI,0,14,g,30,0
10023826,3,NY,1,3,h,39,1
10023828,5,FL,1,17,e,58,0
10023829,8,TN,0,7,f,34,0
10023830,7,CT,0,1,f,28,0
10023832,9,NY,1,21,e,38,0
10023833,6,NY,0,3,g,52,0
10023834,12,GA,1,1,g,44,0
10023835,7,OR,1,1,f,42,0
10023839,7,UT,1,10,e,44,0
10023840,9,FL,1,8,f,64,0
10023841,8,WA,0,4,e,65,0
10023842,6,WA,1,6,f,38,0
10023844,10,FL,0,4,e,23,0
10023847,6,PA,1,1,g,32,1
10023848,8,IA,0,9,e,53,1
10023849,7,MO,1,1,f,42,0
10023850,4,MS,1,6,e,24,0
10023851,9,NY,1,14,e,52,0
10023852,3,CO,0,8,h,53,0
10023853,7,MS,0,9,h,21,0
10023857,5,TN,1,18,e,47,0
10023859,5,OH,1,12,e,40,0
10023860,5,CO,0,10,e,27,0
10023862,6,CO,1,10,g,45,0
10023864,8,AL,1,10,d,75,0
10023866,8,NY,0,11,e,31,0
10023868,9,KS,0,17,f,22,0
10023869,5,FL,0,6,g,45,0
10023870,5,KS,0,14,e,41,0
10023874,7,MD,0,7,d,66,1
10023875,8,MO,0,12,e,72,0
10023876,7,MS,1,2,e,43,0
10023877,6,NV,1,1,e,54,1
10023878,5,NH,0,2,f,74,0
10023880,5,MD,1,11,f,67,1
10023882,6,FL,1,3,f,46,0
10023883,6,AL,0,4,d,19,0
10023885,8,KY,1,2,d,41,0
10023887,5,CO,1,1,i,33,0
10023889,9,NY,0,14,d,21,0
10023890,4,FL,0,1,d,22,0
10023893,8,KY,1,10,f,30,0
10023894,12,FL,0,7,f,32,0
10023896,9,IN,0,8,f,33,0
10023897,6,PA,0,8,d,55,0
10023898,6,NY,0,3,f,38,1
10023899,6,OH,0,19,f,28,0
10023901,6,NY,0,20,e,58,0
10023903,9,OH,1,12,f,58,0
10023906,7,OH,1,6,e,46,0
10023907,4,DE,1,5,d,59,0
10023908,6,TN,1,10,f,63,0
10023909,3,UT,1,8,e,36,0
10023914,9,KY,1,4,f,62,0
10023915,7,IN,1,7,e,58,1
10023916,8,NV,1,2,f,30,0
10023917,9,NY,1,1,g,55,1
10023919,9,NY,1,13,d,46,0
10023920,8,DE,1,10,d,26,1
10023921,4,NY,0,15,e,61,0
10023923,3,NY,0,4,d,53,0
10023924,7,OH,0,17,g,24,0
10023926,7,FL,0,1,d,63,1
10023927,6,NY,0,10,e,52,0
10023929,10,FL,0,14,f,19,0
10023930,8,OK,1,1,f,57,0
10023931,6,WV,0,13,e,26,1
10023933,8,NY,1,3,d,71,0
10023934,7,MD,0,9,e,34,0
10023941,6,FL,1,7,e,75,1
10023942,5,WV,0,6,f,22,0
10023943,5,FL,1,1,g,26,0
10023944,7,FL,1,17,e,63,0
10023945,6,OH,0,17,f,21,0
10023946,7,PA,0,7,f,52,0
10023947,8,FL,1,8,f,27,0
10023948,8,ID,0,8,d,28,0
10023949,7,OH,1,1,e,46,0
10023950,9,CO,1,7,f,24,0
10023951,9,IN,1,11,g,61,0
10023952,6,IN,1,17,e,70,0
10023953,6,IA,1,8,g,50,1
10023954,5,NY,0,9,f,54,1
10023955,10,PA,0,1,f,30,0
10023956,5,NY,0,14,d,21,0
10023960,10,KS,0,15,f,26,0
10023961,6,NH,1,6,f,24,0
10023963,7,ME,1,2,e,75,0
10023964,8,IN,1,8,e,29,0
10023965,3,NY,0,2,g,44,0
10023967,6,DC,0,6,f,25,0
10023968,7,FL,1,10,e,69,0
10023970,3,PA,0,1,e,23,0
10023972,10,MT,0,3,d,21,0
10023973,5,RI,0,1,g,23,0
10023976,8,GA,1,1,d,26,0
10023977,9,WA,0,8,f,28,1
10023978,9,FL,1,7,e,23,0
10023980,9,WA,1,9,e,37,0
10023983,6,WA,1,6,h,44,0
10023985,6,FL,1,4,f,35,0
10023986,9,AL,0,13,d,66,0
10023987,9,KY,0,8,d,21,0
10023989,8,NV,1,3,e,63,1
10023990,6,UT,0,12,d,22,0
10023992,6,FL,0,5,e,29,0
10023994,10,FL,1,16,g,66,0
10023995,3,OK,0,6,d,48,0
10023997,8,OH,1,7,f,37,0
10023998,4,MO,0,9,e,32,0
10024000,6,MS,1,3,e,68,0
10024001,3,NY,0,3,f,45,1
10024002,5,MS,1,3,f,42,0
10024004,3,MO,0,16,f,29,0
10024005,5,AL,1,16,e,60,0
10024006,8,ME,1,11,f,46,0
10024007,7,NY,1,12,g,47,0
10024008,6,MD,1,11,g,38,0
10024012,8,OR,0,14,d,21,0
10024013,6,TN,0,11,f,65,0
10024014,10,WA,0,4,e,61,0
10024018,8,DE,0,15,f,58,0
10024019,9,TN,0,7,g,34,0
10024020,8,FL,0,8,e,56,0
10024021,8,NH,0,1,f,23,0
10024022,7,AL,0,6,e,21,0
10024023,9,OR,1,13,d,54,0
10024024,6,WV,1,5,g,52,0
10024025,6,AL,0,3,e,21,0
10024026,8,PA,1,9,g,50,0
10024027,7,NY,1,7,e,62,1
10024028,6,NY,0,10,d,75,0
10024029,8,WA,1,7,g,66,0
10024030,9,MO,1,19,f,55,0
10024031,4,TN,0,9,d,26,0
10024036,5,IN,0,2,e,54,0
10024038,9,PA,1,8,d,35,0
10024039,6,NY,1,13,e,75,1
10024040,8,OH,1,3,g,37,1
10024043,8,CO,1,10,e,34,0
10024044,4,MS,0,13,e,35,0
10024045,11,WA,0,9,e,24,0
10024047,4,NY,1,10,f,65,1
10024048,7,DC,0,10,e,31,0
10024049,9,PA,1,21,f,54,0
10024050,4,NY,1,4,g,75,1
10024051,5,MD,0,19,e,23,0
10024052,8,CO,1,15,f,75,0
10024054,5,WI,1,31,e,75,0
10024055,7,WA,0,3,f,38,1
10024056,11,FL,0,4,f,49,0
10024057,7,PA,0,8,e,22,0
10024060,8,MD,1,4,g,34,0
10024062,5,WA,1,4,e,49,0
10024063,7,PA,1,11,i,64,0
10024064,5,CT,1,6,e,75,1
10024065,7,NV,1,9,f,71,1
10024066,3,OH,1,14,e,56,0
10024068,9,PA,1,11,g,51,0
10024070,5,TN,1,2,e,37,0
10024072,9,NH,0,13,d,26,0
10024073,8,TN,1,14,e,57,0
10024075,8,FL,0,5,g,25,0
10024076,9,FL,0,1,f,46,0
10024077,6,WA,1,4,f,26,1
10024078,8,OR,0,14,c,46,0
10024079,7,OH,0,2,d,32,0
10024080,6,FL,1,11,h,63,0
10024083,10,NE,0,17,e,31,0
10024084,7,PA,1,6,d,65,0
10024085,5,OH,0,10,e,25,0
10024086,5,MD,0,2,f,22,0
10024087,8,OK,1,7,g,37,0
10024091,5,PA,1,0,h,38,1
10024092,8,KS,1,23,d,58,1
10024095,4,WY,0,25,d,41,0
10024096,9,WA,0,7,e,53,0
10024097,7,FL,0,8,g,27,0
10024100,4,PA,0,12,d,28,0
10024104,8,NY,0,2,e,19,0
10024106,4,MD,0,6,e,53,0
10024107,5,OR,1,18,g,69,0
10024109,8,FL,1,9,f,66,0
10024112,8,PA,1,8,f,75,0
10024114,7,PA,1,10,e,54,0
10024115,5,UT,0,11,g,28,0
10024116,7,OH,0,17,e,23,0
10024118,10,OR,1,4,d,36,0
10024119,6,DE,1,28,f,39,0
10024121,9,NY,0,15,e,45,0
10024122,6,NY,1,10,e,55,0
10024124,8,NY,1,5,f,59,0
10024126,3,NY,1,4,d,30,0
10024127,5,AR,0,7,e,30,0
10024129,6,PA,0,12,f,26,0
10024130,7,PA,0,9,e,21,0
10024131,10,TN,1,8,f,65,0
10024132,5,FL,1,8,g,58,1
10024133,5,OH,1,8,e,30,0
10024134,8,AL,0,2,f,22,0
10024137,6,NY,0,3,e,26,0
10024139,10,NY,1,6,f,53,0
10024141,6,AL,1,6,d,42,0
10024142,8,WA,1,4,e,41,0
10024144,7,MD,0,3,f,28,0
10024146,6,NY,1,12,d,21,0
10024148,8,NY,0,2,f,75,0
10024150,7,PA,0,9,e,28,0
10024151,8,FL,0,7,f,56,0
10024152,7,NY,1,1,f,34,1
10024153,6,MS,0,12,e,44,0
10024156,5,CO,0,26,d,58,0
10024157,11,OK,0,8,e,46,1
10024158,6,OH,1,22,c,26,0
10024164,8,FL,1,8,f,69,1
10024167,3,ME,0,1,d,32,0
10024168,8,PA,0,13,f,23,0
10024169,6,MO,1,4,f,48,0
10024171,6,NY,0,3,e,47,0
10024173,6,AL,1,13,f,75,1
10024174,7,IN,1,3,g,53,0
10024175,7,MD,0,10,f,24,0
10024176,6,NY,0,6,f,27,0
10024180,7,IA,1,6,h,46,1
10024182,6,ND,0,22,e,21,0
10024184,7,OH,0,11,f,72,0
10024185,8,FL,1,4,d,30,0
10024186,6,UT,0,3,d,31,0
10024187,5,UT,1,16,d,47,1
10024189,3,WA,1,11,g,49,0
10024191,4,PA,1,5,e,68,0
10024193,7,UT,0,13,d,50,0
10024194,9,IN,1,7,f,73,1
10024197,7,PA,1,10,e,44,0
10024198,10,NY,1,1,g,26,0
10024199,8,KS,0,4,e,23,0
10024200,6,OR,0,3,d,23,0
10024201,7,ID,0,6,e,26,0
10024204,5,WI,1,10,f,57,0
10024206,8,MD,0,8,f,32,0
10024207,3,NY,1,5,g,43,1
10024209,8,FL,0,10,e,23,0
10024211,4,FL,1,5,d,75,0
10024215,3,OH,1,6,d,75,0
10024216,8,AL,1,7,g,28,1
10024218,6,CO,1,12,f,51,0
10024222,3,IN,1,12,f,63,0
10024224,6,PA,0,7,f,51,0
10024226,6,KY,1,6,d,37,0
10024228,7,MO,0,14,f,21,0
10024229,10,FL,0,4,f,65,0
10024230,7,FL,1,7,h,62,0
10024231,6,PA,1,10,e,29,0
10024232,9,IN,1,9,e,65,0
10024233,4,FL,0,17,e,39,0
10024234,3,KY,0,15,e,21,0
10024235,3,FL,0,6,e,23,0
10024237,5,FL,1,10,e,75,1
10024240,9,MD,1,1,e,27,0
10024241,4,NY,0,6,d,26,0
10024242,8,PA,0,9,f,29,1
10024245,8,AR,0,2,f,28,0
10024246,7,FL,1,2,h,48,0
10024248,8,MD,0,11,f,28,0
10024249,6,WA,0,6,d,29,1
10024250,7,FL,1,2,f,47,0
10024251,5,MD,0,10,e,28,0
10024252,8,NY,0,1,h,36,1
10024254,8,OH,1,10,h,20,0
10024255,9,OR,0,6,d,28,0
10024258,7,PA,0,8,f,27,0
10024260,9,MS,1,5,e,27,1
10024263,7,PA,0,10,f,23,0
10024264,8,FL,1,10,e,70,0
10024265,9,FL,1,17,e,56,0
10024266,9,WI,1,17,c,60,0
10024269,9,MO,0,12,d,27,0
10024271,8,FL,1,1,e,75,1
10024275,5,NY,1,1,e,58,0
10024277,8,AL,1,6,f,32,0
10024278,5,DE,1,3,e,64,0
10024279,8,UT,0,7,g,23,0
10024280,9,NY,0,6,g,43,0
10024281,10,UT,0,9,d,19,0
10024282,4,OH,1,3,f,49,0
10024283,6,GA,0,15,d,24,0
10024285,4,NY,1,11,e,47,1
10024286,8,ME,1,0,f,50,0
10024288,6,PA,0,1,g,56,0
10024289,6,UT,1,4,e,37,0
10024291,4,OH,1,9,d,32,0
10024292,12,FL,0,6,d,44,0
10024293,6,WA,1,8,e,74,0
10024295,5,FL,1,8,g,33,1
10024296,8,UT,1,9,c,31,0
10024297,8,FL,1,11,g,59,0
10024298,7,OH,0,11,d,63,0
10024299,9,PA,1,1,e,22,0
10024300,4,PA,1,12,c,36,1
10024301,6,KY,1,11,e,64,0
10024304,9,WA,0,2,d,66,0
10024306,10,NY,0,4,d,21,0
10024307,3,PA,1,13,d,52,1
10024308,3,FL,1,1,f,49,0
10024310,8,NY,1,10,g,51,0
10024312,8,OH,1,12,f,53,0
10024314,8,CO,0,21,e,28,0
10024315,7,UT,0,6,e,25,0
10024316,7,MO,0,7,c,62,0
10024318,8,FL,0,4,e,26,0
10024319,6,ID,1,7,g,75,0
10024320,10,FL,1,10,h,61,1
10024321,8,WA,0,11,d,48,0
10024323,6,IN,0,10,d,51,0
10024326,5,FL,1,7,g,69,0
10024328,6,OH,1,5,f,63,0
10024331,8,NV,0,10,d,25,0
10024333,5,OK,0,18,d,24,0
10024338,8,PA,1,4,e,73,1
10024340,3,OH,0,3,e,61,1
10024342,7,MD,1,14,c,57,1
10024344,9,FL,1,7,d,46,0
10024346,8,OH,1,10,e,32,1
10024347,10,MO,1,12,e,59,1
10024348,10,OH,1,10,d,75,0
10024349,10,FL,1,2,e,43,0
10024350,3,PA,1,1,f,47,0
10024351,5,NY,0,0,f,45,0
10024352,10,PA,1,8,g,29,0
10024356,6,AL,1,9,f,75,0
